X,y
-5.0,-3.0164292349438364
-4.98998998998999,-6.176306490840908
-4.97997997997998,-2.2315272794665075
-4.96996996996997,2.160194327085172
-4.95995995995996,-6.61070681355662
-4.94994994994995,-6.5956097096708275
-4.93993993993994,2.4861541676270473
-4.92992992992993,-1.557721249130351
-4.91991991991992,-7.727251809554641
-4.90990990990991,-2.6520646469350417
-4.8998998998999,-7.666938313912161
-4.88988988988989,-7.663483602686119
-4.87987987987988,-4.110008461989649
-4.86986986986987,-14.871206028093795
-4.85985985985986,-13.914378952354953
-4.84984984984985,-8.086212420979638
-4.83983983983984,-10.32391536143188
-4.82982982982983,-3.673508081768375
-4.81981981981982,-9.769850107335785
-4.80980980980981,-12.276233221391173
-4.7997997997998,2.12854414490807
-4.78978978978979,-6.313566187117363
-4.77977977977978,-4.83202864623005
-4.76976976976977,-12.278395585721938
-4.75975975975976,-7.861553262265553
-4.74974974974975,-4.5700116760752945
-4.73973973973974,-10.864577496721123
-4.72972972972973,-3.216104502866235
-4.71971971971972,-8.082773029173605
-4.70970970970971,-6.523033313530949
-4.6996996996997,-8.058082610696534
-4.68968968968969,4.2268563880101535
-4.67967967967968,-5.0870056432091895
-4.66966966966967,-10.293059149284007
-4.65965965965966,-0.8767649289735449
-4.64964964964965,-11.078692724329585
-4.63963963963964,-3.915141484435683
-4.62962962962963,-14.742795063843323
-4.61961961961962,-11.570359673921583
-4.60960960960961,-3.930108235068797
-4.5995995995996,-1.2070664994223472
-4.58958958958959,-4.027542978434532
-4.57957957957958,-5.447610781310572
-4.56956956956957,-6.359872832300798
-4.55955955955956,-12.231949291176477
-4.54954954954955,-8.423545366297867
-4.53953953953954,-7.112503164108247
-4.52952952952953,0.4913168368002836
-4.51951951951952,-3.0611878314369725
-4.50950950950951,-13.579465041077935
-4.4994994994995,-3.1288294022752745
-4.48948948948949,-6.659645636315817
-4.47947947947948,-8.103829220749013
-4.46946946946947,-1.6458227599998652
-4.45945945945946,0.46580842329056527
-4.44944944944945,-0.017773578593181405
-4.43943943943944,-8.855246775272352
-4.42942942942943,-6.190206023400218
-4.41941941941942,-2.9728119721113098
-4.40940940940941,0.2636115214976815
-4.3993993993994,-6.994970288325549
-4.38938938938939,-5.51237896740317
-4.37937937937938,-10.10074393909921
-4.36936936936937,-10.53508717445741
-4.35935935935936,-0.4764099270680493
-4.34934934934935,2.25717611883009
-4.33933933933934,-4.869059616910679
-4.32932932932933,0.523670495466126
-4.31931931931932,-2.6707988537408087
-4.3093093093093096,-7.689562736989586
-4.2992992992992995,-2.6419709214068794
-4.2892892892892895,3.2562488983959117
-4.2792792792792795,-4.598049114468677
-4.2692692692692695,3.4193143751661266
-4.2592592592592595,-17.48761440933761
-4.2492492492492495,-0.26436135199775546
-4.2392392392392395,-3.923623517668003
-4.2292292292292295,-5.838880596173182
-4.2192192192192195,-3.8700249461513176
-4.2092092092092095,-14.251658386818278
-4.1991991991991995,-5.397158237986359
-4.1891891891891895,-2.498220926225052
-4.1791791791791795,3.1207014549388115
-4.1691691691691695,-6.845104845121991
-4.1591591591591595,-8.281206753204678
-4.1491491491491495,-6.732508941646406
-4.1391391391391394,0.3683018798016615
-4.129129129129129,-2.549938145395272
-4.119119119119119,-6.827479697513873
-4.109109109109109,-1.5973264980968835
-4.099099099099099,-3.663260901908447
-4.089089089089089,0.7095913190308121
-4.079079079079079,-7.628884088005381
-4.069069069069069,-5.741914336592445
-4.059059059059059,-6.049129354249377
-4.049049049049049,-11.391148314234167
-4.039039039039039,-2.5779571732356787
-4.029029029029029,-2.7382671826440976
-4.019019019019019,-4.002961245316224
-4.009009009009009,-5.186449180389248
-3.998998998998999,-11.07535220875057
-3.988988988988989,-6.086710097310278
-3.978978978978979,-5.682041051102315
-3.968968968968969,-7.964839799561548
-3.958958958958959,-4.744866996768484
-3.948948948948949,-1.903169139350731
-3.938938938938939,5.522521097644243
-3.928928928928929,-3.0205043292341984
-3.918918918918919,-2.5906264247645563
-3.908908908908909,-4.235592942194199
-3.898898898898899,-13.442204424843556
-3.888888888888889,-3.9659027105794173
-3.878878878878879,-3.5171672686131856
-3.868868868868869,8.512907259123129
-3.858858858858859,-4.750093112193901
-3.848848848848849,-2.2655365616052108
-3.838838838838839,-3.9318171067844747
-3.828828828828829,-9.586633431340903
-3.818818818818819,1.9858858443468748
-3.808808808808809,0.046451950220657956
-3.798798798798799,0.2569615370170366
-3.7887887887887888,-8.230120457156879
-3.7787787787787788,3.345803386512328
-3.7687687687687688,-10.662408467114556
-3.7587587587587588,-0.7038526691367863
-3.7487487487487487,7.329155005926769
-3.7387387387387387,-8.560789733761549
-3.7287287287287287,-6.424581741106953
-3.7187187187187187,-3.0798212526398716
-3.7087087087087087,-6.080441333644059
-3.6986986986986987,-11.301365203378712
-3.6886886886886887,-3.190218159002896
-3.6786786786786787,-8.829536586648542
-3.6686686686686687,-1.135040849827095
-3.6586586586586587,-8.085109159157003
-3.6486486486486487,4.276699052114725
-3.6386386386386387,-7.374224419639143
-3.6286286286286287,-5.053250523971321
-3.6186186186186187,0.6396581589204207
-3.6086086086086087,-9.567234495082689
-3.5985985985985987,-2.260598224877251
-3.5885885885885886,3.152830888529258
-3.5785785785785786,-11.405284040674005
-3.5685685685685686,-2.429683560191332
-3.5585585585585586,-2.03842386659572
-3.5485485485485486,0.5862915360637291
-3.5385385385385386,-9.492561362198217
-3.5285285285285286,-9.895075858214174
-3.5185185185185186,-0.6680699496932894
-3.5085085085085086,-1.7778393965968324
-3.4984984984984986,-1.995283496018365
-3.4884884884884886,-1.5004916852478543
-3.4784784784784786,-6.617841325610172
-3.4684684684684686,-2.041434216897685
-3.4584584584584586,-1.7223253211942815
-3.4484484484484486,-6.744429762804511
-3.4384384384384385,6.1712148980661246
-3.4284284284284285,-0.773478038083705
-3.4184184184184185,-9.08414511364087
-3.4084084084084085,0.17015543055653604
-3.3983983983983985,-7.971005948734205
-3.388388388388388,0.8528404361296786
-3.378378378378378,2.7254103274694534
-3.368368368368368,-7.155964144311104
-3.358358358358358,1.7793431086840723
-3.348348348348348,-0.9586178878400302
-3.338338338338338,1.102793292464943
-3.328328328328328,6.491472420777246
-3.318318318318318,-4.204418057491829
-3.308308308308308,-6.731143284249909
-3.298298298298298,-7.395019595575063
-3.288288288288288,-7.011483857259623
-3.278278278278278,-3.3029259644879376
-3.268268268268268,-1.1966425283191822
-3.258258258258258,-1.5039333907372914
-3.248248248248248,1.2635438728077473
-3.238238238238238,-2.7923478979678213
-3.228228228228228,4.425328043444242
-3.218218218218218,-4.150611493517107
-3.208208208208208,10.788533520635783
